acq_id,registration_datetime,acquisition_datetime,data_ecosystem,instrument,instrument_model,modalities_in_study,operator,data_source,sample_id,sample_type,session_id,primary_kind,primary_file_name,original_name,file_format,file_size_mb,file_count,canonical_path,checksum_present,extended_metadata_present,project_hint,ingest_config,notes
ACQ-20210311-XMRI-001,2026-03-10T16:31:19Z,2021-03-11T00:00:00Z,DICOM,XMRI,IntelliSpace Portal,MR,RT,collaborator:HPIC,HPIC44 S66320,cardiac MRI study,,,ACQ-20210311-XMRI-001.zip,HPIC44 S66320.rar,.zip,463.1,4,/raw/DICOM/2021/2021-03/ACQ-20210311-XMRI-001/,Y,Y,PROJ-0002,,
ACQ-20210422-XMRI-001,2026-03-10T16:32:27Z,2021-04-22T00:00:00Z,DICOM,XMRI,Ingenia Elition X,MR,RT,collaborator:HPIC,HPIC46 S66410,cardiac MRI study,,,ACQ-20210422-XMRI-001.zip,HPIC46 S66410.rar,.zip,450.0,4,/raw/DICOM/2021/2021-04/ACQ-20210422-XMRI-001/,Y,Y,PROJ-0002,,
ACQ-20210429-XMRI-001,2026-03-10T16:33:37Z,2021-04-29T00:00:00Z,DICOM,XMRI,Ingenia Elition X,MR,RT,collaborator:HPIC,HPIC47 S66470,cardiac MRI study,,,ACQ-20210429-XMRI-001.zip,HPIC47 S66470.rar,.zip,449.6,4,/raw/DICOM/2021/2021-04/ACQ-20210429-XMRI-001/,Y,Y,PROJ-0002,,
ACQ-20210601-XMRI-001,2026-03-10T16:34:44Z,2021-06-01T00:00:00Z,DICOM,XMRI,Ingenia Elition X,MR,RT,collaborator:HPIC,HPIC48 S66230,cardiac MRI study,,,ACQ-20210601-XMRI-001.zip,HPIC48 S66230.rar,.zip,422.7,4,/raw/DICOM/2021/2021-06/ACQ-20210601-XMRI-001/,Y,Y,PROJ-0002,,
ACQ-20260506-ZWSI-001,2026-05-12T16:06:20Z,2026-05-06T09:14:29.6402421Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0423_ID13B,,,,ACQ-20260506-ZWSI-001.czi,MFB_MBC_0423_ID13B_WGA_10x.czi,.czi,199.7,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-001/,Y,Y,PROJ-0003,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-002,2026-05-12T16:06:25Z,2026-05-06T09:15:23.5391454Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0423_ID14B,,,,ACQ-20260506-ZWSI-002.czi,MFB_MBC_0423_ID14B_WGA_10x.czi,.czi,178.9,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-002/,Y,Y,PROJ-0003,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-003,2026-05-12T16:06:31Z,2026-05-06T09:16:19.0537721Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0423_ID15B,,,,ACQ-20260506-ZWSI-003.czi,MFB_MBC_0423_ID15B_WGA_10x.czi,.czi,210.0,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-003/,Y,Y,PROJ-0003,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-004,2026-05-12T16:06:38Z,2026-05-06T09:17:14.4025263Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0423_ID16B,,,,ACQ-20260506-ZWSI-004.czi,MFB_MBC_0423_ID16B_WGA_10x.czi,.czi,215.2,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-004/,Y,Y,PROJ-0003,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-005,2026-05-12T16:06:44Z,2026-05-06T09:18:42.4666512Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0423_ID29B,,,,ACQ-20260506-ZWSI-005.czi,MFB_MBC_0423_ID29B_WGA_10x.czi,.czi,217.3,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-005/,Y,Y,PROJ-0003,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-006,2026-05-12T16:06:48Z,2026-05-06T09:19:40.8272132Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0423_ID30B,,,,ACQ-20260506-ZWSI-006.czi,MFB_MBC_0423_ID30B_WGA_10x.czi,.czi,143.4,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-006/,Y,Y,PROJ-0003,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-007,2026-05-12T16:06:56Z,2026-05-06T09:20:34.2368727Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0423_ID31B,,,,ACQ-20260506-ZWSI-007.czi,MFB_MBC_0423_ID31B_WGA_10x.czi,.czi,267.3,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-007/,Y,Y,PROJ-0003,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-008,2026-05-12T16:07:00Z,2026-05-06T09:21:36.5841418Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0423_ID32B,,,,ACQ-20260506-ZWSI-008.czi,MFB_MBC_0423_ID32B_WGA_10x.czi,.czi,141.4,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-008/,Y,Y,PROJ-0003,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-009,2026-05-12T16:07:04Z,2026-05-06T09:12:05.3371644Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0424_ID21H,,,,ACQ-20260506-ZWSI-009.czi,MFB_MBC_0424_ID21H_WGA_10x.czi,.czi,116.2,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-009/,Y,Y,PROJ-0004,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-010,2026-05-12T16:07:09Z,2026-05-06T09:13:02.2355056Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0424_ID25H,,,,ACQ-20260506-ZWSI-010.czi,MFB_MBC_0424_ID25H_WGA_10x.czi,.czi,160.2,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-010/,Y,Y,PROJ-0004,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-011,2026-05-12T16:07:12Z,2026-05-06T08:53:28.4783451Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0424_ID29H,,,,ACQ-20260506-ZWSI-011.czi,MFB_MBC_0424_ID29H_WGA_10x.czi,.czi,122.9,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-011/,Y,Y,PROJ-0004,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-012,2026-05-12T16:07:16Z,2026-05-06T08:54:20.0506944Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0424_ID30H,,,,ACQ-20260506-ZWSI-012.czi,MFB_MBC_0424_ID30H_WGA_10x.czi,.czi,131.5,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-012/,Y,Y,PROJ-0004,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-013,2026-05-12T16:07:21Z,2026-05-06T08:55:15.7174011Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0424_ID31H,,,,ACQ-20260506-ZWSI-013.czi,MFB_MBC_0424_ID31H_WGA_10x.czi,.czi,137.6,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-013/,Y,Y,PROJ-0004,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-014,2026-05-12T16:07:24Z,2026-05-06T08:56:10.8198317Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0424_ID37H,,,,ACQ-20260506-ZWSI-014.czi,MFB_MBC_0424_ID37H_WGA_10x.czi,.czi,119.3,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-014/,Y,Y,PROJ-0004,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-015,2026-05-12T16:07:28Z,2026-05-06T08:57:32.3020365Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0424_ID41H,,,,ACQ-20260506-ZWSI-015.czi,MFB_MBC_0424_ID41H_WGA_10x.czi,.czi,122.8,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-015/,Y,Y,PROJ-0004,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-016,2026-05-12T16:07:31Z,2026-05-06T08:58:26.1733868Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0424_ID43H,,,,ACQ-20260506-ZWSI-016.czi,MFB_MBC_0424_ID43H_WGA_10x.czi,.czi,91.1,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-016/,Y,Y,PROJ-0004,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-017,2026-05-12T16:07:35Z,2026-05-06T08:59:51.7303896Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID25H,,,,ACQ-20260506-ZWSI-017.czi,MFB_MBC_0525_ID25H_WGA_10x.czi,.czi,124.4,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-017/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-018,2026-05-12T16:07:39Z,2026-05-06T09:00:46.6870526Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID26H,,,,ACQ-20260506-ZWSI-018.czi,MFB_MBC_0525_ID26H_WGA_10x.czi,.czi,119.3,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-018/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-019,2026-05-12T16:07:42Z,2026-05-06T09:01:46.1149124Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID27H,,,,ACQ-20260506-ZWSI-019.czi,MFB_MBC_0525_ID27H_WGA_10x.czi,.czi,104.4,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-019/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-020,2026-05-12T16:07:46Z,2026-05-06T09:02:40.1878531Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID31H,,,,ACQ-20260506-ZWSI-020.czi,MFB_MBC_0525_ID31H_WGA_10x.czi,.czi,130.7,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-020/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-021,2026-05-12T16:07:50Z,2026-05-06T09:04:07.9125275Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID32H,,,,ACQ-20260506-ZWSI-021.czi,MFB_MBC_0525_ID32H_WGA_10x.czi,.czi,119.6,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-021/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-022,2026-05-12T16:07:53Z,2026-05-06T09:05:00.4829987Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID36H,,,,ACQ-20260506-ZWSI-022.czi,MFB_MBC_0525_ID36H_WGA_10x.czi,.czi,105.3,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-022/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-023,2026-05-12T16:07:56Z,2026-05-06T09:05:54.3801057Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID38H,,,,ACQ-20260506-ZWSI-023.czi,MFB_MBC_0525_ID38H_WGA_10x.czi,.czi,105.9,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-023/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-024,2026-05-12T16:08:01Z,2026-05-06T09:06:46.044612Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID39H,,,,ACQ-20260506-ZWSI-024.czi,MFB_MBC_0525_ID39H_WGA_10x.czi,.czi,130.2,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-024/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-025,2026-05-12T16:08:04Z,2026-05-06T09:08:06.0287771Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID42H,,,,ACQ-20260506-ZWSI-025.czi,MFB_MBC_0525_ID42H_WGA_10x.czi,.czi,94.0,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-025/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-026,2026-05-12T16:08:07Z,2026-05-06T09:08:57.1030807Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID44H,,,,ACQ-20260506-ZWSI-026.czi,MFB_MBC_0525_ID44H_WGA_10x.czi,.czi,101.6,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-026/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-027,2026-05-12T16:08:10Z,2026-05-06T09:09:49.7365185Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID45H,,,,ACQ-20260506-ZWSI-027.czi,MFB_MBC_0525_ID45H_WGA_10x.czi,.czi,97.6,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-027/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20260506-ZWSI-028,2026-05-12T16:08:13Z,2026-05-06T09:10:41.9213274Z,MICROSCOPY,ZWSI,Axioscan 7,,MBC,internal,0525_ID46H,,,,ACQ-20260506-ZWSI-028.czi,MFB_MBC_0525_ID46H_WGA_10x.czi,.czi,108.3,1,/raw/MICROSCOPY/2026/2026-05/ACQ-20260506-ZWSI-028/,Y,Y,PROJ-0005,tools/configs/axioscan7_20260506.yaml,WGA fluorescence WSI batch (WGA stain at 10x NA0.25)
ACQ-20250107-CELL-001,2026-05-14T16:36:15Z,2025-01-07T15:23:32.0121339Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250107-CELL-001.czi,HLF_colageno_10x_CS-vacio_1.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-001/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / CS-vacio #1)
ACQ-20250107-CELL-002,2026-05-14T16:36:16Z,2025-01-07T15:35:57.4429659Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250107-CELL-002.czi,HLF_colageno_10x_CS-vacio_10.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-002/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / CS-vacio #10)
ACQ-20250107-CELL-003,2026-05-14T16:36:16Z,2025-01-07T15:23:53.3532827Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250107-CELL-003.czi,HLF_colageno_10x_CS-vacio_2.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-003/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / CS-vacio #2)
ACQ-20250107-CELL-004,2026-05-14T16:36:17Z,2025-01-07T15:24:12.6429932Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250107-CELL-004.czi,HLF_colageno_10x_CS-vacio_3.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-004/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / CS-vacio #3)
ACQ-20250107-CELL-005,2026-05-14T16:36:17Z,2025-01-07T15:24:37.5487293Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250107-CELL-005.czi,HLF_colageno_10x_CS-vacio_4.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-005/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / CS-vacio #4)
ACQ-20250107-CELL-006,2026-05-14T16:36:18Z,2025-01-07T15:24:52.7625288Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250107-CELL-006.czi,HLF_colageno_10x_CS-vacio_5.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-006/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / CS-vacio #5)
ACQ-20250107-CELL-007,2026-05-14T16:36:18Z,2025-01-07T15:25:12.6596516Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250107-CELL-007.czi,HLF_colageno_10x_CS-vacio_6.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-007/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / CS-vacio #6)
ACQ-20250107-CELL-008,2026-05-14T16:36:18Z,2025-01-07T15:29:05.3040087Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250107-CELL-008.czi,HLF_colageno_10x_CS-vacio_7.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-008/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / CS-vacio #7)
ACQ-20250107-CELL-009,2026-05-14T16:36:19Z,2025-01-07T15:29:26.3399785Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250107-CELL-009.czi,HLF_colageno_10x_CS-vacio_8.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-009/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / CS-vacio #8)
ACQ-20250107-CELL-010,2026-05-14T16:36:19Z,2025-01-07T15:30:54.5947069Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_CS-vacio,cells,,,ACQ-20250107-CELL-010.czi,HLF_colageno_10x_CS-vacio_9.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-010/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / CS-vacio #9)
ACQ-20250107-CELL-011,2026-05-14T16:36:20Z,2025-01-07T15:15:09.4719421Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_PF,cells,,,ACQ-20250107-CELL-011.czi,HLF_colageno_10x_PF_1.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-011/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / PF #1)
ACQ-20250107-CELL-012,2026-05-14T16:36:20Z,2025-01-07T15:20:50.8535675Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_PF,cells,,,ACQ-20250107-CELL-012.czi,HLF_colageno_10x_PF_10.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-012/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / PF #10)
ACQ-20250107-CELL-013,2026-05-14T16:36:20Z,2025-01-07T15:16:27.7145381Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_PF,cells,,,ACQ-20250107-CELL-013.czi,HLF_colageno_10x_PF_2.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-013/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / PF #2)
ACQ-20250107-CELL-014,2026-05-14T16:36:21Z,2025-01-07T15:16:39.7831376Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_PF,cells,,,ACQ-20250107-CELL-014.czi,HLF_colageno_10x_PF_3.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-014/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / PF #3)
ACQ-20250107-CELL-015,2026-05-14T16:36:21Z,2025-01-07T15:17:12.3452784Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_PF,cells,,,ACQ-20250107-CELL-015.czi,HLF_colageno_10x_PF_4.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-015/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / PF #4)
ACQ-20250107-CELL-016,2026-05-14T16:36:22Z,2025-01-07T15:17:29.1922342Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_PF,cells,,,ACQ-20250107-CELL-016.czi,HLF_colageno_10x_PF_5.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-016/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / PF #5)
ACQ-20250107-CELL-017,2026-05-14T16:36:22Z,2025-01-07T15:17:49.7758651Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_PF,cells,,,ACQ-20250107-CELL-017.czi,HLF_colageno_10x_PF_6.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-017/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / PF #6)
ACQ-20250107-CELL-018,2026-05-14T16:36:22Z,2025-01-07T15:18:06.4817562Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_PF,cells,,,ACQ-20250107-CELL-018.czi,HLF_colageno_10x_PF_7.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-018/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / PF #7)
ACQ-20250107-CELL-019,2026-05-14T16:36:23Z,2025-01-07T15:20:23.4821312Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_PF,cells,,,ACQ-20250107-CELL-019.czi,HLF_colageno_10x_PF_8.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-019/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / PF #8)
ACQ-20250107-CELL-020,2026-05-14T16:36:23Z,2025-01-07T15:20:37.3289745Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_PF,cells,,,ACQ-20250107-CELL-020.czi,HLF_colageno_10x_PF_9.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-020/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / PF #9)
ACQ-20250107-CELL-021,2026-05-14T16:36:24Z,2025-01-07T15:11:35.8010714Z,MICROSCOPY,CELL,Axio Observer.Z1 / 7,,Itziar,internal,HLF_control,cells,,,ACQ-20250107-CELL-021.czi,HLF_colageno_10x_control_1.czi,.czi,1.7,1,/raw/MICROSCOPY/2025/2025-01/ACQ-20250107-CELL-021/,Y,Y,PROJ-0006,tools/configs/cell_observer_itziar_alphasma_TEST.yaml,TEST INGEST 2026-05-14 - purge after review (Cell Observer cells mode: HLF / colageno / control #1)
